"gross" "show" "week_ending" "id.show" "id.year" "id.week"
0.415309 "Chicago" 2008-12-21 2 9 30
1.073697 "Jersey Boys" 2008-12-21 3 9 30
0.884603 "Mamma Mia!" 2008-12-21 5 9 30
1.112488 "The Lion King" 2008-12-21 8 9 30
0.715481 "The Phantom of the Opera" 2008-12-21 9 9 30
1.499186 "Wicked" 2008-12-21 10 9 30
0.746269 "Chicago" 2008-12-28 2 9 31
1.338151 "Jersey Boys" 2008-12-28 3 9 31
1.249381 "Mamma Mia!" 2008-12-28 5 9 31
1.535136 "The Lion King" 2008-12-28 8 9 31
1.133303 "The Phantom of the Opera" 2008-12-28 9 9 31
1.803262 "Wicked" 2008-12-28 10 9 31
0.796853 "Chicago" 2009-01-04 2 10 32
1.248236 "Jersey Boys" 2009-01-04 3 10 32
1.261939 "Mamma Mia!" 2009-01-04 5 10 32
1.555984 "The Lion King" 2009-01-04 8 10 32
1.188823 "The Phantom of the Opera" 2009-01-04 9 10 32
1.769489 "Wicked" 2009-01-04 10 10 32
0.476555 "Chicago" 2009-01-11 2 10 33
1.064072 "Jersey Boys" 2009-01-11 3 10 33
0.853192 "Mamma Mia!" 2009-01-11 5 10 33
1.030694 "The Lion King" 2009-01-11 8 10 33
0.733231 "The Phantom of the Opera" 2009-01-11 9 10 33
1.365879 "Wicked" 2009-01-11 10 10 33
0.476811 "Chicago" 2009-01-18 2 10 34
1.039863 "Jersey Boys" 2009-01-18 3 10 34
0.805395 "Mamma Mia!" 2009-01-18 5 10 34
1.023125 "The Lion King" 2009-01-18 8 10 34
0.653913 "The Phantom of the Opera" 2009-01-18 9 10 34
1.302387 "Wicked" 2009-01-18 10 10 34
0.370152 "Chicago" 2009-01-25 2 10 35
0.990622 "Jersey Boys" 2009-01-25 3 10 35
0.682236 "Mamma Mia!" 2009-01-25 5 10 35
0.861468 "The Lion King" 2009-01-25 8 10 35
0.588701 "The Phantom of the Opera" 2009-01-25 9 10 35
1.236816 "Wicked" 2009-01-25 10 10 35
0.322076 "Chicago" 2009-02-01 2 10 36
0.941089 "Jersey Boys" 2009-02-01 3 10 36
0.601239 "Mamma Mia!" 2009-02-01 5 10 36
0.803913 "The Lion King" 2009-02-01 8 10 36
0.50348 "The Phantom of the Opera" 2009-02-01 9 10 36
1.212812 "Wicked" 2009-02-01 10 10 36
0.349883 "Chicago" 2009-02-08 2 10 37
0.934055 "Jersey Boys" 2009-02-08 3 10 37
0.718523 "Mamma Mia!" 2009-02-08 5 10 37
0.82532 "The Lion King" 2009-02-08 8 10 37
0.514678 "The Phantom of the Opera" 2009-02-08 9 10 37
1.169304 "Wicked" 2009-02-08 10 10 37
0.575919 "Chicago" 2009-02-15 2 10 38
0.991452 "Jersey Boys" 2009-02-15 3 10 38
0.883212 "Mamma Mia!" 2009-02-15 5 10 38
1.050722 "The Lion King" 2009-02-15 8 10 38
0.645295 "The Phantom of the Opera" 2009-02-15 9 10 38
1.228776 "Wicked" 2009-02-15 10 10 38
0.526922 "Chicago" 2009-02-22 2 10 39
1.051295 "Jersey Boys" 2009-02-22 3 10 39
0.89516 "Mamma Mia!" 2009-02-22 5 10 39
1.144776 "The Lion King" 2009-02-22 8 10 39
0.772938 "The Phantom of the Opera" 2009-02-22 9 10 39
1.449915 "Wicked" 2009-02-22 10 10 39
0.378334 "Chicago" 2009-03-01 2 10 40
0.955865 "Jersey Boys" 2009-03-01 3 10 40
0.754745 "Mamma Mia!" 2009-03-01 5 10 40
0.883545 "The Lion King" 2009-03-01 8 10 40
0.572818 "The Phantom of the Opera" 2009-03-01 9 10 40
1.241055 "Wicked" 2009-03-01 10 10 40
0.397019 "Chicago" 2009-03-08 2 10 41
0.940795 "Jersey Boys" 2009-03-08 3 10 41
0.716774 "Mamma Mia!" 2009-03-08 5 10 41
0.813466 "The Lion King" 2009-03-08 8 10 41
0.578992 "The Phantom of the Opera" 2009-03-08 9 10 41
1.231466 "Wicked" 2009-03-08 10 10 41
0.516693 "Chicago" 2009-03-15 2 10 42
0.945113 "Jersey Boys" 2009-03-15 3 10 42
0.814152 "Mamma Mia!" 2009-03-15 5 10 42
0.962183 "The Lion King" 2009-03-15 8 10 42
0.720955 "The Phantom of the Opera" 2009-03-15 9 10 42
1.305496 "Wicked" 2009-03-15 10 10 42
0.592621 "Chicago" 2009-03-22 2 10 43
1.0321 "Jersey Boys" 2009-03-22 3 10 43
0.882929 "Mamma Mia!" 2009-03-22 5 10 43
1.128139 "The Lion King" 2009-03-22 8 10 43
0.83407 "The Phantom of the Opera" 2009-03-22 9 10 43
1.444495 "Wicked" 2009-03-22 10 10 43
0.538372 "Chicago" 2009-03-29 2 10 44
1.010789 "Jersey Boys" 2009-03-29 3 10 44
0.869665 "Mamma Mia!" 2009-03-29 5 10 44
1.099727 "The Lion King" 2009-03-29 8 10 44
0.783135 "The Phantom of the Opera" 2009-03-29 9 10 44
1.413721 "Wicked" 2009-03-29 10 10 44
0.498849 "Chicago" 2009-04-05 2 10 45
0.974724 "Jersey Boys" 2009-04-05 3 10 45
0.848021 "Mamma Mia!" 2009-04-05 5 10 45
1.048053 "The Lion King" 2009-04-05 8 10 45
0.764417 "The Phantom of the Opera" 2009-04-05 9 10 45
1.408086 "Wicked" 2009-04-05 10 10 45
0.764173 "Chicago" 2009-04-12 2 10 46
1.04378 "Jersey Boys" 2009-04-12 3 10 46
1.021653 "Mamma Mia!" 2009-04-12 5 10 46
1.409411 "The Lion King" 2009-04-12 8 10 46
0.95171 "The Phantom of the Opera" 2009-04-12 9 10 46
1.524141 "Wicked" 2009-04-12 10 10 46
0.620809 "Chicago" 2009-04-19 2 10 47
1.067477 "Jersey Boys" 2009-04-19 3 10 47
1.005981 "Mamma Mia!" 2009-04-19 5 10 47
1.386276 "The Lion King" 2009-04-19 8 10 47
0.917374 "The Phantom of the Opera" 2009-04-19 9 10 47
1.539124 "Wicked" 2009-04-19 10 10 47
0.516557 "Chicago" 2009-04-26 2 10 48
1.037565 "Jersey Boys" 2009-04-26 3 10 48
0.875597 "Mamma Mia!" 2009-04-26 5 10 48
1.128044 "The Lion King" 2009-04-26 8 10 48
0.764301 "The Phantom of the Opera" 2009-04-26 9 10 48
1.458664 "Wicked" 2009-04-26 10 10 48
0.517626 "Chicago" 2009-05-03 2 10 49
1.013306 "Jersey Boys" 2009-05-03 3 10 49
0.90123 "Mamma Mia!" 2009-05-03 5 10 49
1.049168 "The Lion King" 2009-05-03 8 10 49
0.705145 "The Phantom of the Opera" 2009-05-03 9 10 49
1.38478 "Wicked" 2009-05-03 10 10 49
0.450791 "Chicago" 2009-05-10 2 10 50
1.013628 "Jersey Boys" 2009-05-10 3 10 50
0.830636 "Mamma Mia!" 2009-05-10 5 10 50
1.049127 "The Lion King" 2009-05-10 8 10 50
0.642926 "The Phantom of the Opera" 2009-05-10 9 10 50
1.380171 "Wicked" 2009-05-10 10 10 50
0.48611 "Chicago" 2009-05-17 2 10 51
1.033177 "Jersey Boys" 2009-05-17 3 10 51
0.869495 "Mamma Mia!" 2009-05-17 5 10 51
1.058942 "The Lion King" 2009-05-17 8 10 51
0.697107 "The Phantom of the Opera" 2009-05-17 9 10 51
1.403974 "Wicked" 2009-05-17 10 10 51
0.564982 "Chicago" 2009-05-24 2 10 52
1.041387 "Jersey Boys" 2009-05-24 3 10 52
0.89407 "Mamma Mia!" 2009-05-24 5 10 52
1.118909 "The Lion King" 2009-05-24 8 10 52
0.81028 "The Phantom of the Opera" 2009-05-24 9 10 52
1.416179 "Wicked" 2009-05-24 10 10 52
0.481815 "Chicago" 2009-05-31 2 10 1
1.109155 "Jersey Boys" 2009-05-31 3 10 1
0.848808 "Mamma Mia!" 2009-05-31 5 10 1
1.210149 "The Lion King" 2009-05-31 8 10 1
0.781442 "The Phantom of the Opera" 2009-05-31 9 10 1
1.552347 "Wicked" 2009-05-31 10 10 1
0.487493 "Chicago" 2009-06-07 2 10 2
1.105594 "Jersey Boys" 2009-06-07 3 10 2
0.845592 "Mamma Mia!" 2009-06-07 5 10 2
1.214634 "The Lion King" 2009-06-07 8 10 2
0.735999 "The Phantom of the Opera" 2009-06-07 9 10 2
1.545886 "Wicked" 2009-06-07 10 10 2
0.564928 "Chicago" 2009-06-14 2 10 3
1.155591 "Jersey Boys" 2009-06-14 3 10 3
0.962048 "Mamma Mia!" 2009-06-14 5 10 3
1.31228 "The Lion King" 2009-06-14 8 10 3
0.868581 "The Phantom of the Opera" 2009-06-14 9 10 3
1.572092 "Wicked" 2009-06-14 10 10 3
0.60224 "Chicago" 2009-06-21 2 10 4
1.150424 "Jersey Boys" 2009-06-21 3 10 4
0.964786 "Mamma Mia!" 2009-06-21 5 10 4
1.326441 "The Lion King" 2009-06-21 8 10 4
0.918957 "The Phantom of the Opera" 2009-06-21 9 10 4
1.579549 "Wicked" 2009-06-21 10 10 4
0.619808 "Chicago" 2009-06-28 2 10 5
1.151195 "Jersey Boys" 2009-06-28 3 10 5
0.988427 "Mamma Mia!" 2009-06-28 5 10 5
1.371436 "The Lion King" 2009-06-28 8 10 5
0.935392 "The Phantom of the Opera" 2009-06-28 9 10 5
1.60612 "Wicked" 2009-06-28 10 10 5
0.571015 "Chicago" 2009-07-05 2 10 6
1.101363 "Jersey Boys" 2009-07-05 3 10 6
0.953712 "Mamma Mia!" 2009-07-05 5 10 6
1.294159 "The Lion King" 2009-07-05 8 10 6
0.873236 "The Phantom of the Opera" 2009-07-05 9 10 6
1.573163 "Wicked" 2009-07-05 10 10 6
0.617379 "Chicago" 2009-07-12 2 10 7
1.151026 "Jersey Boys" 2009-07-12 3 10 7
0.994321 "Mamma Mia!" 2009-07-12 5 10 7
1.428246 "The Lion King" 2009-07-12 8 10 7
0.912502 "The Phantom of the Opera" 2009-07-12 9 10 7
1.616649 "Wicked" 2009-07-12 10 10 7
0.649444 "Chicago" 2009-07-19 2 10 8
1.147932 "Jersey Boys" 2009-07-19 3 10 8
1.017703 "Mamma Mia!" 2009-07-19 5 10 8
1.455842 "The Lion King" 2009-07-19 8 10 8
0.978563 "The Phantom of the Opera" 2009-07-19 9 10 8
1.634385 "Wicked" 2009-07-19 10 10 8
0.70863 "Chicago" 2009-07-26 2 10 9
1.155417 "Jersey Boys" 2009-07-26 3 10 9
1.07603 "Mamma Mia!" 2009-07-26 5 10 9
1.473681 "The Lion King" 2009-07-26 8 10 9
1.014455 "The Phantom of the Opera" 2009-07-26 9 10 9
1.632856 "Wicked" 2009-07-26 10 10 9
0.689628 "Chicago" 2009-08-02 2 10 10
1.150344 "Jersey Boys" 2009-08-02 3 10 10
1.079916 "Mamma Mia!" 2009-08-02 5 10 10
1.46723 "The Lion King" 2009-08-02 8 10 10
1.002059 "The Phantom of the Opera" 2009-08-02 9 10 10
1.627239 "Wicked" 2009-08-02 10 10 10
0.722127 "Chicago" 2009-08-09 2 10 11
1.162436 "Jersey Boys" 2009-08-09 3 10 11
1.100641 "Mamma Mia!" 2009-08-09 5 10 11
1.493502 "The Lion King" 2009-08-09 8 10 11
1.072163 "The Phantom of the Opera" 2009-08-09 9 10 11
1.649459 "Wicked" 2009-08-09 10 10 11
0.704829 "Chicago" 2009-08-16 2 10 12
1.154537 "Jersey Boys" 2009-08-16 3 10 12
1.085725 "Mamma Mia!" 2009-08-16 5 10 12
1.479613 "The Lion King" 2009-08-16 8 10 12
1.085761 "The Phantom of the Opera" 2009-08-16 9 10 12
1.645488 "Wicked" 2009-08-16 10 10 12
0.655111 "Chicago" 2009-08-23 2 10 13
1.126088 "Jersey Boys" 2009-08-23 3 10 13
1.019887 "Mamma Mia!" 2009-08-23 5 10 13
1.444633 "The Lion King" 2009-08-23 8 10 13
0.96921 "The Phantom of the Opera" 2009-08-23 9 10 13
1.634843 "Wicked" 2009-08-23 10 10 13
0.585951 "Chicago" 2009-08-30 2 10 14
1.143248 "Jersey Boys" 2009-08-30 3 10 14
0.992079 "Mamma Mia!" 2009-08-30 5 10 14
1.35077 "The Lion King" 2009-08-30 8 10 14
0.879924 "The Phantom of the Opera" 2009-08-30 9 10 14
1.609027 "Wicked" 2009-08-30 10 10 14
0.650132 "Chicago" 2009-09-06 2 10 15
1.129108 "Jersey Boys" 2009-09-06 3 10 15
0.967078 "Mamma Mia!" 2009-09-06 5 10 15
1.239731 "The Lion King" 2009-09-06 8 10 15
0.814467 "The Phantom of the Opera" 2009-09-06 9 10 15
1.549937 "Wicked" 2009-09-06 10 10 15
0.536891 "Chicago" 2009-09-13 2 10 16
1.134039 "Jersey Boys" 2009-09-13 3 10 16
0.920797 "Mamma Mia!" 2009-09-13 5 10 16
1.105598 "The Lion King" 2009-09-13 8 10 16
0.76827 "The Phantom of the Opera" 2009-09-13 9 10 16
1.406548 "Wicked" 2009-09-13 10 10 16
0.535545 "Chicago" 2009-09-20 2 10 17
1.126009 "Jersey Boys" 2009-09-20 3 10 17
0.958245 "Mamma Mia!" 2009-09-20 5 10 17
1.123205 "The Lion King" 2009-09-20 8 10 17
0.789708 "The Phantom of the Opera" 2009-09-20 9 10 17
1.441683 "Wicked" 2009-09-20 10 10 17
0.571719 "Chicago" 2009-09-27 2 10 18
1.14689 "Jersey Boys" 2009-09-27 3 10 18
0.950422 "Mamma Mia!" 2009-09-27 5 10 18
1.204242 "The Lion King" 2009-09-27 8 10 18
0.805209 "The Phantom of the Opera" 2009-09-27 9 10 18
1.48112 "Wicked" 2009-09-27 10 10 18
0.53236 "Chicago" 2009-10-04 2 10 19
1.142846 "Jersey Boys" 2009-10-04 3 10 19
0.914114 "Mamma Mia!" 2009-10-04 5 10 19
1.161854 "The Lion King" 2009-10-04 8 10 19
0.768133 "The Phantom of the Opera" 2009-10-04 9 10 19
1.470532 "Wicked" 2009-10-04 10 10 19
0.707294 "Chicago" 2009-10-11 2 10 20
1.167196 "Jersey Boys" 2009-10-11 3 10 20
1.057283 "Mamma Mia!" 2009-10-11 5 10 20
1.413511 "The Lion King" 2009-10-11 8 10 20
0.917763 "The Phantom of the Opera" 2009-10-11 9 10 20
1.552645 "Wicked" 2009-10-11 10 10 20
0.683045 "Chicago" 2009-10-18 2 10 21
1.160186 "Jersey Boys" 2009-10-18 3 10 21
1.04934 "Mamma Mia!" 2009-10-18 5 10 21
1.373872 "The Lion King" 2009-10-18 8 10 21
0.948544 "The Phantom of the Opera" 2009-10-18 9 10 21
1.554561 "Wicked" 2009-10-18 10 10 21
0.615447 "Chicago" 2009-10-25 2 10 22
1.175433 "Jersey Boys" 2009-10-25 3 10 22
0.980401 "Mamma Mia!" 2009-10-25 5 10 22
1.291847 "The Lion King" 2009-10-25 8 10 22
0.808695 "The Phantom of the Opera" 2009-10-25 9 10 22
1.525772 "Wicked" 2009-10-25 10 10 22
0.452812 "Chicago" 2009-11-01 2 10 23
1.112351 "Jersey Boys" 2009-11-01 3 10 23
0.922676 "Mamma Mia!" 2009-11-01 5 10 23
1.136368 "The Lion King" 2009-11-01 8 10 23
0.742415 "The Phantom of the Opera" 2009-11-01 9 10 23
1.489548 "Wicked" 2009-11-01 10 10 23
0.484255 "Chicago" 2009-11-08 2 10 24
1.179345 "Jersey Boys" 2009-11-08 3 10 24
0.965548 "Mamma Mia!" 2009-11-08 5 10 24
1.244389 "The Lion King" 2009-11-08 8 10 24
0.768541 "The Phantom of the Opera" 2009-11-08 9 10 24
1.511167 "Wicked" 2009-11-08 10 10 24
0.444816 "Chicago" 2009-11-15 2 10 25
1.191398 "Jersey Boys" 2009-11-15 3 10 25
0.8116 "Mamma Mia!" 2009-11-15 5 10 25
1.166487 "The Lion King" 2009-11-15 8 10 25
0.764769 "The Phantom of the Opera" 2009-11-15 9 10 25
1.549328 "Wicked" 2009-11-15 10 10 25
0.405115 "Chicago" 2009-11-22 2 10 26
1.149626 "Jersey Boys" 2009-11-22 3 10 26
0.74368 "Mamma Mia!" 2009-11-22 5 10 26
1.191066 "The Lion King" 2009-11-22 8 10 26
0.655516 "The Phantom of the Opera" 2009-11-22 9 10 26
1.430006 "Wicked" 2009-11-22 10 10 26
0.576139 "Chicago" 2009-11-29 2 10 27
1.323745 "Jersey Boys" 2009-11-29 3 10 27
0.972818 "Mamma Mia!" 2009-11-29 5 10 27
1.693074 "The Lion King" 2009-11-29 8 10 27
1.017013 "The Phantom of the Opera" 2009-11-29 9 10 27
2.086135 "Wicked" 2009-11-29 10 10 27
0.533651 "Chicago" 2009-12-06 2 10 28
1.226872 "Jersey Boys" 2009-12-06 3 10 28
0.950139 "Mamma Mia!" 2009-12-06 5 10 28
1.35626 "The Lion King" 2009-12-06 8 10 28
0.712935 "The Phantom of the Opera" 2009-12-06 9 10 28
1.5356 "Wicked" 2009-12-06 10 10 28
0.519535 "Chicago" 2009-12-13 2 10 29
1.227946 "Jersey Boys" 2009-12-13 3 10 29
0.902406 "Mamma Mia!" 2009-12-13 5 10 29
1.428646 "The Lion King" 2009-12-13 8 10 29
0.797206 "The Phantom of the Opera" 2009-12-13 9 10 29
1.6244 "Wicked" 2009-12-13 10 10 29
0.528598 "Chicago" 2009-12-20 2 10 30
1.159833 "Jersey Boys" 2009-12-20 3 10 30
0.765079 "Mamma Mia!" 2009-12-20 5 10 30
1.489984 "The Lion King" 2009-12-20 8 10 30
0.751459 "The Phantom of the Opera" 2009-12-20 9 10 30
1.604791 "Wicked" 2009-12-20 10 10 30
0.690667 "Chicago" 2009-12-27 2 10 31
1.290426 "Jersey Boys" 2009-12-27 3 10 31
1.137628 "Mamma Mia!" 2009-12-27 5 10 31
1.714566 "The Lion King" 2009-12-27 8 10 31
1.248943 "The Phantom of the Opera" 2009-12-27 9 10 31
2.092745 "Wicked" 2009-12-27 10 10 31
0.888536 "Chicago" 2010-01-03 2 11 32
1.440456 "Jersey Boys" 2010-01-03 3 11 32
1.315354 "Mamma Mia!" 2010-01-03 5 11 32
1.74013 "The Lion King" 2010-01-03 8 11 32
1.374875 "The Phantom of the Opera" 2010-01-03 9 11 32
2.12574 "Wicked" 2010-01-03 10 11 32
0.523974 "Chicago" 2010-01-10 2 11 33
1.135065 "Jersey Boys" 2010-01-10 3 11 33
0.814674 "Mamma Mia!" 2010-01-10 5 11 33
1.377959 "The Lion King" 2010-01-10 8 11 33
0.794065 "The Phantom of the Opera" 2010-01-10 9 11 33
1.539959 "Wicked" 2010-01-10 10 11 33
0.494751 "Chicago" 2010-01-17 2 11 34
1.124807 "Jersey Boys" 2010-01-17 3 11 34
0.746046 "Mamma Mia!" 2010-01-17 5 11 34
1.287715 "The Lion King" 2010-01-17 8 11 34
0.692199 "The Phantom of the Opera" 2010-01-17 9 11 34
1.460131 "Wicked" 2010-01-17 10 11 34
0.366154 "Chicago" 2010-01-24 2 11 35
1.072634 "Jersey Boys" 2010-01-24 3 11 35
0.591889 "Mamma Mia!" 2010-01-24 5 11 35
1.029469 "The Lion King" 2010-01-24 8 11 35
0.560527 "The Phantom of the Opera" 2010-01-24 9 11 35
1.377097 "Wicked" 2010-01-24 10 11 35
0.335045 "Chicago" 2010-01-31 2 11 36
1.067889 "Jersey Boys" 2010-01-31 3 11 36
0.573759 "Mamma Mia!" 2010-01-31 5 11 36
0.939523 "The Lion King" 2010-01-31 8 11 36
0.513387 "The Phantom of the Opera" 2010-01-31 9 11 36
1.337056 "Wicked" 2010-01-31 10 11 36
0.331071 "Chicago" 2010-02-07 2 11 37
0.946813 "Jersey Boys" 2010-02-07 3 11 37
0.553179 "Mamma Mia!" 2010-02-07 5 11 37
0.944733 "The Lion King" 2010-02-07 8 11 37
0.497484 "The Phantom of the Opera" 2010-02-07 9 11 37
1.285902 "Wicked" 2010-02-07 10 11 37
0.578407 "Chicago" 2010-02-14 2 11 38
0.986753 "Jersey Boys" 2010-02-14 3 11 38
0.771095 "Mamma Mia!" 2010-02-14 5 11 38
1.213222 "The Lion King" 2010-02-14 8 11 38
0.676107 "The Phantom of the Opera" 2010-02-14 9 11 38
1.35981 "Wicked" 2010-02-14 10 11 38
0.537616 "Chicago" 2010-02-21 2 11 39
1.145386 "Jersey Boys" 2010-02-21 3 11 39
0.855846 "Mamma Mia!" 2010-02-21 5 11 39
1.454918 "The Lion King" 2010-02-21 8 11 39
0.916411 "The Phantom of the Opera" 2010-02-21 9 11 39
1.602783 "Wicked" 2010-02-21 10 11 39
0.343596 "Chicago" 2010-02-28 2 11 40
0.986266 "Jersey Boys" 2010-02-28 3 11 40
0.600043 "Mamma Mia!" 2010-02-28 5 11 40
1.012545 "The Lion King" 2010-02-28 8 11 40
0.515876 "The Phantom of the Opera" 2010-02-28 9 11 40
1.353808 "Wicked" 2010-02-28 10 11 40
0.372677 "Chicago" 2010-03-07 2 11 41
0.987427 "Jersey Boys" 2010-03-07 3 11 41
0.661456 "Mamma Mia!" 2010-03-07 5 11 41
1.042653 "The Lion King" 2010-03-07 8 11 41
0.608166 "The Phantom of the Opera" 2010-03-07 9 11 41
1.337882 "Wicked" 2010-03-07 10 11 41
0.483133 "Chicago" 2010-03-14 2 11 42
1.052412 "Jersey Boys" 2010-03-14 3 11 42
0.718613 "Mamma Mia!" 2010-03-14 5 11 42
1.191289 "The Lion King" 2010-03-14 8 11 42
0.781329 "The Phantom of the Opera" 2010-03-14 9 11 42
1.505286 "Wicked" 2010-03-14 10 11 42
0.61218 "Chicago" 2010-03-21 2 11 43
1.055904 "Jersey Boys" 2010-03-21 3 11 43
0.830279 "Mamma Mia!" 2010-03-21 5 11 43
1.32825 "The Lion King" 2010-03-21 8 11 43
0.946044 "The Phantom of the Opera" 2010-03-21 9 11 43
1.583765 "Wicked" 2010-03-21 10 11 43
0.567195 "Chicago" 2010-03-28 2 11 44
1.043861 "Jersey Boys" 2010-03-28 3 11 44
0.865702 "Mamma Mia!" 2010-03-28 5 11 44
1.357896 "The Lion King" 2010-03-28 8 11 44
0.867611 "The Phantom of the Opera" 2010-03-28 9 11 44
1.565719 "Wicked" 2010-03-28 10 11 44
0.788247 "Chicago" 2010-04-04 2 11 45
1.094039 "Jersey Boys" 2010-04-04 3 11 45
1.066795 "Mamma Mia!" 2010-04-04 5 11 45
1.544633 "The Lion King" 2010-04-04 8 11 45
1.169253 "The Phantom of the Opera" 2010-04-04 9 11 45
1.68651 "Wicked" 2010-04-04 10 11 45
0.667531 "Chicago" 2010-04-11 2 11 46
0.871955 "Jersey Boys" 2010-04-11 3 11 46
0.973906 "Mamma Mia!" 2010-04-11 5 11 46
1.530532 "The Lion King" 2010-04-11 8 11 46
1.098352 "The Phantom of the Opera" 2010-04-11 9 11 46
1.678013 "Wicked" 2010-04-11 10 11 46
0.537442 "Chicago" 2010-04-18 2 11 47
1.042614 "Jersey Boys" 2010-04-18 3 11 47
0.853873 "Mamma Mia!" 2010-04-18 5 11 47
1.378187 "The Lion King" 2010-04-18 8 11 47
0.864039 "The Phantom of the Opera" 2010-04-18 9 11 47
1.561198 "Wicked" 2010-04-18 10 11 47
0.488219 "Chicago" 2010-04-25 2 11 48
1.079432 "Jersey Boys" 2010-04-25 3 11 48
0.827589 "Mamma Mia!" 2010-04-25 5 11 48
1.412843 "The Lion King" 2010-04-25 8 11 48
0.820942 "The Phantom of the Opera" 2010-04-25 9 11 48
1.565019 "Wicked" 2010-04-25 10 11 48
0.470535 "Chicago" 2010-05-02 2 11 49
1.034232 "Jersey Boys" 2010-05-02 3 11 49
0.775311 "Mamma Mia!" 2010-05-02 5 11 49
1.299404 "The Lion King" 2010-05-02 8 11 49
0.76611 "The Phantom of the Opera" 2010-05-02 9 11 49
1.510925 "Wicked" 2010-05-02 10 11 49
0.468269 "Chicago" 2010-05-09 2 11 50
1.036665 "Jersey Boys" 2010-05-09 3 11 50
0.78095 "Mamma Mia!" 2010-05-09 5 11 50
1.371385 "The Lion King" 2010-05-09 8 11 50
0.71784 "The Phantom of the Opera" 2010-05-09 9 11 50
1.529199 "Wicked" 2010-05-09 10 11 50
0.498742 "Chicago" 2010-05-16 2 11 51
1.096659 "Jersey Boys" 2010-05-16 3 11 51
0.836492 "Mamma Mia!" 2010-05-16 5 11 51
1.391151 "The Lion King" 2010-05-16 8 11 51
0.798808 "The Phantom of the Opera" 2010-05-16 9 11 51
1.549754 "Wicked" 2010-05-16 10 11 51
0.59746 "Chicago" 2010-05-23 2 11 52
1.110496 "Jersey Boys" 2010-05-23 3 11 52
0.913498 "Mamma Mia!" 2010-05-23 5 11 52
1.406974 "The Lion King" 2010-05-23 8 11 52
0.855151 "The Phantom of the Opera" 2010-05-23 9 11 52
1.57601 "Wicked" 2010-05-23 10 11 52
0.526435 "Chicago" 2010-05-30 2 11 1
1.065157 "Jersey Boys" 2010-05-30 3 11 1
0.829089 "Mamma Mia!" 2010-05-30 5 11 1
1.415009 "The Lion King" 2010-05-30 8 11 1
0.923158 "The Phantom of the Opera" 2010-05-30 9 11 1
1.57039 "Wicked" 2010-05-30 10 11 1
0.459486 "Chicago" 2010-06-06 2 11 2
0.963853 "Jersey Boys" 2010-06-06 3 11 2
0.755992 "Mamma Mia!" 2010-06-06 5 11 2
1.472188 "The Lion King" 2010-06-06 8 11 2
0.840902 "The Phantom of the Opera" 2010-06-06 9 11 2
1.570925 "Wicked" 2010-06-06 10 11 2
0.4747 "Chicago" 2010-06-13 2 11 3
1.069344 "Jersey Boys" 2010-06-13 3 11 3
0.79851 "Mamma Mia!" 2010-06-13 5 11 3
1.495996 "The Lion King" 2010-06-13 8 11 3
0.878578 "The Phantom of the Opera" 2010-06-13 9 11 3
1.614485 "Wicked" 2010-06-13 10 11 3
0.437533 "Chicago" 2010-06-20 2 11 4
1.070258 "Jersey Boys" 2010-06-20 3 11 4
0.772589 "Mamma Mia!" 2010-06-20 5 11 4
1.527708 "The Lion King" 2010-06-20 8 11 4
0.827332 "The Phantom of the Opera" 2010-06-20 9 11 4
1.620876 "Wicked" 2010-06-20 10 11 4
0.509112 "Chicago" 2010-06-27 2 11 5
1.083587 "Jersey Boys" 2010-06-27 3 11 5
0.844768 "Mamma Mia!" 2010-06-27 5 11 5
1.551798 "The Lion King" 2010-06-27 8 11 5
0.870182 "The Phantom of the Opera" 2010-06-27 9 11 5
1.641718 "Wicked" 2010-06-27 10 11 5
0.444009 "Chicago" 2010-07-04 2 11 6
0.95923 "Jersey Boys" 2010-07-04 3 11 6
0.813658 "Mamma Mia!" 2010-07-04 5 11 6
1.583358 "The Lion King" 2010-07-04 8 11 6
0.824412 "The Phantom of the Opera" 2010-07-04 9 11 6
1.620851 "Wicked" 2010-07-04 10 11 6
0.502065 "Chicago" 2010-07-11 2 11 7
0.938983 "Jersey Boys" 2010-07-11 3 11 7
0.851495 "Mamma Mia!" 2010-07-11 5 11 7
1.634367 "The Lion King" 2010-07-11 8 11 7
0.857343 "The Phantom of the Opera" 2010-07-11 9 11 7
1.650562 "Wicked" 2010-07-11 10 11 7
0.536308 "Chicago" 2010-07-18 2 11 8
1.035256 "Jersey Boys" 2010-07-18 3 11 8
0.915829 "Mamma Mia!" 2010-07-18 5 11 8
1.624092 "The Lion King" 2010-07-18 8 11 8
0.937474 "The Phantom of the Opera" 2010-07-18 9 11 8
1.68157 "Wicked" 2010-07-18 10 11 8
0.596025 "Chicago" 2010-07-25 2 11 9
1.024188 "Jersey Boys" 2010-07-25 3 11 9
0.967944 "Mamma Mia!" 2010-07-25 5 11 9
1.617207 "The Lion King" 2010-07-25 8 11 9
1.012071 "The Phantom of the Opera" 2010-07-25 9 11 9
1.707154 "Wicked" 2010-07-25 10 11 9
0.582973 "Chicago" 2010-08-01 2 11 10
1.001306 "Jersey Boys" 2010-08-01 3 11 10
0.963375 "Mamma Mia!" 2010-08-01 5 11 10
1.643193 "The Lion King" 2010-08-01 8 11 10
0.957458 "The Phantom of the Opera" 2010-08-01 9 11 10
1.72054 "Wicked" 2010-08-01 10 11 10
0.580558 "Chicago" 2010-08-08 2 11 11
